lagoslakeid,lake_nhdid,lake_nets_upstreamlake_km,lake_nets_downstreamlake_km,lake_nets_bidirectionallake_km,lake_nets_upstreamlake_n,lake_nets_downstreamlake_n,lake_nets_lakeorder,lake_nets_lnn,net_id,net_lakes_n,net_averagelakedistance_km,net_averagelakearea_ha,lake_nets_nearestdamdown_km,lake_nets_nearestdamdown_id,lake_nets_totaldamdown_n,lake_nets_nearestdamup_km,lake_nets_nearestdamup_id,lake_nets_totaldamup_n,lake_nets_damonlake_flag,lake_nets_multidam_flag,net_dams_n,nhdplusv2_comid
2429,34242920,0.109,12.409,0.109,1,1,2,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2031943
120935,34242590,NA,14.111,9.402,0,1,3,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2031749
54729,120018152,4.057,33.787,4.057,3,1,3,2,1,32811,1652.416,80.469,18.639,20456,1,12.997,20455,1,N,N,24986,2031583
15908,34241466,NA,26.995,26.995,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2030379
31702,74722361,0.126,35.599,0.126,1,12,1,2,1,32811,1652.416,80.469,74.405,50090; 19890,24,NA,NA,0,N,N,24986,13135521
83748,74720439,2.079,0.525,0.525,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13134991
92040,74716773,3.099,75.194,3.099,1,1,2,3,1,32811,1652.416,80.469,0,50676,1,3.099,50675,1,N,N,24986,13132689
111535,74715297,0.897,116.421,0.897,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13131947
23345,74720039,NA,0.773,0.773,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13134867
1087,120018163,NA,3.2,3.2,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2031979
4020,34242458,NA,6.092,6.092,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2031719
37958,34242768,4.66,11.662,4.66,1,1,4,4,1,32811,1652.416,80.469,NA,NA,0,4.66,20031,1,N,N,24986,2031885
94134,37648369,NA,23.325,5.01,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1873435
2256,42798634,NA,68.115,18.593,0,11,1,1,1,32811,1652.416,80.469,16.929,20042,29,NA,NA,0,N,N,24986,2115980
4537,74718265,NA,13.297,13.297,0,1,2,1,1,32811,1652.416,80.469,0,50207,1,NA,NA,0,N,N,24986,13132871
13853,74721381,1.218,0.453,0.453,1,1,2,2,1,32811,1652.416,80.469,0,50214,1,NA,NA,0,N,N,24986,13135261
1875,74720575,0.377,1.298,0.377,1,1,1,3,1,32811,1652.416,80.469,0,50686,1,NA,NA,0,N,N,24986,13135061
100229,74721961,2.655,3.841,2.655,1,13,1,2,1,32811,1652.416,80.469,12.736,50216,25,NA,NA,0,N,N,24986,13135395
58784,74721467,NA,0.084,0.084,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13135299
67077,74721273,0.655,0.603,0.603,1,1,2,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13135247
4755,74718899,NA,52.479,18.665,0,13,2,1,1,32811,1652.416,80.469,0,50211,26,NA,NA,0,N,N,24986,13134709
29570,74719979,NA,4.787,4.787,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14705528
2269,34242690,4.863,5.956,4.863,1,1,2,2,1,32811,1652.416,80.469,5.738,20034,2,NA,NA,0,N,N,24986,2031815
46361,37650349,NA,93.967,6.687,0,11,0,1,1,32811,1652.416,80.469,19.55,50560,30,NA,NA,0,N,N,24986,1877463
60828,34242670,2.29,21.523,2.29,2,1,3,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2031817
16918,120018169,NA,0.45,0.45,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2032331
468,34242386,6.092,1.207,1.207,1,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2031703
15905,32732345,22.24,8.028,8.028,4,1,5,2,1,32811,1652.416,80.469,NA,NA,0,3.211,20097,4,N,N,24986,2439778
338,120019617,3.976,0.058,0.058,1,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2116312
5508,151964982,17.366,87.697,17.366,1,11,5,2,1,32811,1652.416,80.469,0,50109,26,17.366,50595,2,Y,N,24986,2731800
118797,74717919,14.495,20.271,10.067,3,1,3,2,1,32811,1652.416,80.469,0,50206,1,NA,NA,0,N,N,24986,13132821
5109,74715371,NA,117.248,11.449,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13131955
4662,74715083,0.05,125.441,0.05,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13131869
29567,74715571,14.233,143.535,14.233,4,1,3,2,1,32811,1652.416,80.469,0,50203,1,NA,NA,0,Y,N,24986,13131991
85807,74720209,0.773,0.621,0.621,1,1,1,2,1,32811,1652.416,80.469,0.621,50683,1,NA,NA,0,N,N,24986,13134931
74,32732535,NA,66.216,3.182,0,1,2,1,1,32811,1652.416,80.469,29.883,20101,1,0,20108,1,N,N,24986,2442978
127301,74723219,NA,18.498,2.995,0,11,0,1,1,32811,1652.416,80.469,35,50090; 19890,24,NA,NA,0,N,N,24986,13138559
5278,41239859,3.572,32.31,3.572,1,1,4,4,1,32811,1652.416,80.469,0,50088,1,NA,NA,0,Y,N,24986,2453860
66074,74721345,0.453,0.045,0.045,1,1,2,3,1,32811,1652.416,80.469,0,50695,1,0.453,50214,1,N,N,24986,13135255
5004,41239715,8.334,3.572,3.572,5,1,4,3,1,32811,1652.416,80.469,0,50576,1,12.571,50574,1,Y,N,24986,2453844
99221,74720683,NA,0.792,0.792,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13135105
1702,74721639,NA,78.891,11.117,0,12,1,1,1,32811,1652.416,80.469,0,50694,26,NA,NA,0,Y,N,24986,13135345
73178,74720633,NA,2.079,2.079,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13135089
69101,74721199,NA,3.273,3.273,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13135235
3924,120018159,0.074,1.272,0.074,3,1,4,8,1,32811,1652.416,80.469,1.054,20034,2,NA,NA,0,N,N,24986,2031955
3523,adfdf197-9f62-4650-8866-676709b89aee,2.304,114.318,2.304,414,11,8,36,1,32811,1652.416,80.469,39.901,50560,30,8.288,50551,113,N,N,24986,1874843
4262,74719139,20.271,90.266,8.504,29,12,5,4,1,32811,1652.416,80.469,0,50224,26,20.271,50206,13,N,N,24986,13134705
705,74716689,0.08,3.099,0.08,1,1,2,2,1,32811,1652.416,80.469,0,50675,1,NA,NA,0,N,N,24986,13134099
62904,74720389,0.621,38.236,0.621,1,13,2,3,1,32811,1652.416,80.469,0,50682,26,0,50681; 50683,2,N,N,24986,13134973
107505,34242808,0.269,20.689,0.269,1,1,2,4,1,32811,1652.416,80.469,14.141,20036,1,NA,NA,0,N,N,24986,2031877
48431,120018157,NA,2.29,2.29,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2031809
43296,151965199,23.986,116.343,23.986,2,11,4,2,1,32811,1652.416,80.469,0.462,50108,26,10.986,50597,2,N,N,24986,2731824
3778,74722413,NA,35.663,6.797,0,12,3,1,1,32811,1652.416,80.469,0,50217,25,NA,NA,0,N,N,24986,13135547
124096,74715961,NA,98.802,18.576,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13132031
24443,120018188,2.243,18.43,2.243,1,1,2,2,1,32811,1652.416,80.469,0,50569,1,NA,NA,0,Y,N,24986,2452860
25459,74721125,NA,88.399,31.104,0,12,1,1,1,32811,1652.416,80.469,20.026,50213,25,NA,NA,0,N,N,24986,13135195
88097,74721899,0.089,75.362,0.089,1,12,3,4,1,32811,1652.416,80.469,0,50215,26,NA,NA,0,N,N,24986,13135399
75290,74715783,2.657,101.89,2.657,1,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13132005
26511,74720845,NA,0.418,0.418,0,1,0,1,1,32811,1652.416,80.469,0.411,50692,1,NA,NA,0,N,N,24986,13135119
118799,74721839,NA,5.259,4.006,0,13,1,1,1,32811,1652.416,80.469,0,50222,26,NA,NA,0,N,N,24986,13135385
124092,74721425,0.084,1.025,0.084,1,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13135287
94124,74715277,1.423,127.599,1.423,1,1,1,2,1,32811,1652.416,80.469,0,50674,1,1.423,50670,1,Y,N,24986,13131939
29566,74714991,NA,30.132,13.412,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13131785
69111,74719963,1.21,46.124,1.21,1,13,2,2,1,32811,1652.416,80.469,3.878,50219,26,NA,NA,0,N,N,24986,13134869
36870,34242988,0.358,0.109,0.109,1,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2031945
2960,120018164,11.662,0.528,0.528,2,1,4,5,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2032055
1431,34242640,11.029,4.66,4.66,3,1,4,3,1,32811,1652.416,80.469,4.66,20031,1,NA,NA,0,N,N,24986,2031773
73166,42793830,NA,129.359,37.132,0,11,3,1,1,32811,1652.416,80.469,0,50054,31,NA,NA,0,Y,N,24986,2113606
5116,74718907,0.976,94.429,0.976,2,12,4,3,1,32811,1652.416,80.469,0,50218,26,0.976,50210,2,N,N,24986,13134701
5300,76246436,32.791,37.516,17.437,1,12,4,2,1,32811,1652.416,80.469,0,50182,31,18.279,50173,3,Y,N,24986,13107527
2359,151951206,12.631,67.459,12.631,1,12,6,9,1,32811,1652.416,80.469,0,50626,31,8.798,50625,1,N,N,24986,13085025
54760,151949459,NA,0.431,0.431,0,1,3,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13079055
5339,151948731,0.326,1.467,0.326,1,1,4,4,1,32811,1652.416,80.469,0,50126,1,NA,NA,0,N,N,24986,13078713
4611,74926543,6.547,1.002,1.002,1,1,2,2,1,32811,1652.416,80.469,0,50668,1,NA,NA,0,Y,N,24986,13121108
4392,74925965,NA,1.321,1.321,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13120940
5258,74926427,0.064,109.829,0.064,12,1,4,9,1,32811,1652.416,80.469,0.387,50667,2,2.425,50188,2,N,N,24986,13120880
4990,76243150,0.074,81.503,0.074,6,1,4,5,1,32811,1652.416,80.469,0,50637,2,35.597,50636,1,N,N,24986,13102555
120951,77570069,5.212,12.606,5.212,1,1,3,2,1,32811,1652.416,80.469,0,50599,1,NA,NA,0,N,N,24986,12979469
4838,77358476,12.788,78.578,12.788,1,1,3,3,1,32811,1652.416,80.469,0,50614,1,NA,NA,0,N,N,24986,12991295
1377,77358136,NA,6.349,6.349,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,12988539
2752,69883988,0.087,8.018,0.087,1,1,2,5,1,32811,1652.416,80.469,8.018,50735,1,NA,NA,0,N,N,24986,13343252
5090,69885052,0.458,0.1,0.1,2,1,4,13,1,32811,1652.416,80.469,0,50285,1,NA,NA,0,N,N,24986,13343530
5536,69885902,NA,0.944,0.944,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13343914
4664,69886228,0.993,0.542,0.542,3,1,3,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13343906
885,76247066,NA,20.41,8.441,0,12,1,1,1,32811,1652.416,80.469,40.701,50560,30,NA,NA,0,N,N,24986,13107547
22293,151949576,0.431,0.151,0.151,4,1,4,5,1,32811,1652.416,80.469,NA,NA,0,15.75,50130,2,N,N,24986,13079151
79571,76246404,NA,20.754,18.788,0,13,2,1,1,32811,1652.416,80.469,0,50172,31,NA,NA,0,N,N,24986,13105903
5235,151948567,NA,0.083,0.083,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13078523
120936,151950360,0.686,7.078,0.686,1,1,1,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13081395
276362,{BDD21822-47F6-436E-A2C4-9F4116A8B45C},3.975,6,3.975,2,1,3,2,1,32811,1652.416,80.469,0,50622,1,NA,NA,0,N,N,24986,13079023
78481,151948476,NA,3.899,3.899,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13078453
22277,74926573,NA,0.321,0.321,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13121134
4431,76245102,20.203,5.705,5.705,1,1,4,2,1,32811,1652.416,80.469,4.716,50168,1,NA,NA,0,N,N,24986,13105741
107441,76243712,NA,0.493,0.493,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13103965
456,76244444,NA,16.98,3.532,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13104065
47371,74927151,NA,70.377,12.94,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13121376
5446,74924429,3.486,1.99,1.99,1,1,1,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13118724
1379,74924715,0.462,1.184,0.462,4,1,3,6,1,32811,1652.416,80.469,NA,NA,0,4.164,50656,2,N,N,24986,167800981
46371,69578312,NA,11.321,11.321,0,1,3,1,1,32811,1652.416,80.469,0,50629,1,NA,NA,0,N,N,24986,13096478
5064,74926283,NA,9.08,8.637,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13119526
3100,74924005,1.398,24.215,1.398,1,1,1,2,1,32811,1652.416,80.469,0,50654,1,NA,NA,0,N,N,24986,13117696
5528,69577958,1.936,29.007,1.936,4,1,4,2,1,32811,1652.416,80.469,0,50156,1,8.647,50157,2,N,N,24986,13096412
979,69887418,NA,41.613,17.824,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13349796
76344,76242894,NA,62.346,17.131,0,1,0,1,1,32811,1652.416,80.469,0,50634,2,NA,NA,0,N,N,24986,13102571
4636,74925409,14.43,11.207,11.207,1,1,3,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13119266
137627,77358644,NA,1.362,1.362,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,12991411
5213,74923947,0.102,16.727,0.102,1,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13117646
120949,77359166,NA,8.42,8.42,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,12991721
110492,69884042,NA,0.759,0.759,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13345370
130403,77357786,NA,0.251,0.251,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,12990885
4290,77357944,NA,1.56,1.56,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,12990981
97173,69883710,NA,3.865,3.865,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13343110
57776,69883978,0.669,0.813,0.669,2,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13343250
4938,69887056,NA,0.041,0.041,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13346922
128291,69884312,0.45,8.143,0.45,2,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13343344
1770,69886918,NA,0.88,0.88,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13346682
2885,69886162,0.987,4.852,0.987,2,1,2,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13344044
5077,69886630,NA,1.018,1.018,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13346476
76330,69885564,1.108,0.361,0.361,1,1,1,6,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13343908
36893,69884714,NA,15.056,3.676,0,1,1,1,1,32811,1652.416,80.469,9.909,50736,1,NA,NA,0,N,N,24986,13343642
4847,151948613,0.083,24.39,0.083,3,1,2,4,1,32811,1652.416,80.469,0,50127,1,3.252,50125,1,N,N,24986,13078143
5385,151949390,0.132,16.013,0.132,2,1,4,6,1,32811,1652.416,80.469,0,50129,1,6,50622,2,N,N,24986,13078817
4405,151948642,0.953,0.326,0.326,4,1,4,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13078315
4408,74928349,3.281,4.472,3.281,1,1,1,2,1,32811,1652.416,80.469,4.472,50196,1,NA,NA,0,N,N,24986,13124042
3427,76245428,0.071,25.089,0.071,12,1,6,21,1,32811,1652.416,80.469,0,50649,2,13.017,50644,6,N,N,24986,13105755
1737,76244746,10.737,14.185,5.897,10,1,6,20,1,32811,1652.416,80.469,1.934,50644,1,13.374,50643,5,N,N,24986,13104083
4775,74924991,NA,0.068,0.068,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13118836
4855,74924677,8.696,6.569,4.924,2,1,2,2,1,32811,1652.416,80.469,0,50184,1,NA,NA,0,Y,N,24986,13118768
5139,74926411,1.85,7.933,1.85,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13119530
4608,77358772,7.021,13.448,7.021,1,1,3,4,1,32811,1652.416,80.469,0,50121,1,NA,NA,0,N,N,24986,12991513
5578,69885322,0.566,0.133,0.133,1,1,3,7,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13343686
5024,69885274,1.995,0.082,0.082,3,1,3,11,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13343626
3788,69885806,0.087,0.15,0.087,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13343982
4423,151949513,0.247,0.672,0.247,1,1,2,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13079093
137617,151949127,NA,0.136,0.136,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13078879
1559,151950431,NA,59.291,23.59,0,1,4,1,1,32811,1652.416,80.469,0,50141,1,NA,NA,0,N,N,24986,13081465
5432,151949543,NA,5.912,5.912,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13079127
4523,151949798,6.065,93.225,6.065,1,1,3,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13081037
4549,76245874,NA,29.132,17.089,0,13,3,1,1,32811,1652.416,80.469,0,50171,31,NA,NA,0,N,N,24986,13105843
36878,151950344,0.288,0.686,0.288,1,1,1,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13081369
91018,74926403,NA,0.188,0.188,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13121052
89010,151950351,NA,2.61,2.61,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13124104
73205,74926817,NA,0.179,0.179,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13078155
49463,74927879,NA,51.683,28.497,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13123970
2460,74927383,0.277,96.367,0.277,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13121450
5261,74928353,NA,0.109,0.109,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13124084
1492,74928675,1.45,22.406,1.45,1,1,1,4,1,32811,1652.416,80.469,0,50197,1,NA,NA,0,N,N,24986,13124190
135625,74924505,NA,2.652,2.652,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13118744
121992,74926999,NA,80.806,15.157,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13121324
113546,74926665,NA,96.565,15.905,0,1,1,1,1,32811,1652.416,80.469,0,50194,2,NA,NA,0,Y,N,24986,13121194
5552,74924305,1.283,3.051,1.283,1,1,1,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13117758
1097,69576730,19.894,48.274,19.894,1,1,3,2,1,32811,1652.416,80.469,0,50154,1,19.894,50627,1,N,N,24986,13096318
132527,74925285,NA,2.202,2.202,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13118008
132525,74924821,9.559,14.43,9.559,2,1,3,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13117896
99243,74924377,NA,9.559,9.559,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13117806
90030,77571103,3.255,48.738,3.255,1,1,1,2,1,32811,1652.416,80.469,0,50115,1,NA,NA,0,N,N,24986,12980547
4550,74923817,NA,0.102,0.102,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13117630
4545,76243076,2.008,0.87,0.87,2,1,2,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13102651
35831,77358790,NA,4.88,4.88,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,12991541
31709,77570337,NA,108.207,5.28,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,12979591
73183,69884868,NA,0.534,0.534,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13345524
123023,69883882,1.032,5.556,1.032,1,1,1,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13345338
4598,69884568,2.107,0.586,0.586,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13345478
113541,77357718,1.45,1.968,1.45,1,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,12990825
76348,69886508,NA,1.028,1.028,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13345738
5185,69883946,0.041,5.213,0.041,3,1,3,8,1,32811,1652.416,80.469,2.513,50284,1,NA,NA,0,N,N,24986,13343174
5411,69883684,NA,4.981,4.981,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13343086
58789,69884936,0.784,1.357,0.784,1,1,4,15,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13343592
1291,69884216,NA,0.483,0.483,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13343320
5368,69884290,0.868,2.575,0.868,1,1,1,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13343420
5174,151949699,0.151,94.137,0.151,3,1,5,7,1,32811,1652.416,80.469,0.375,50135,1,16.013,50129,2,N,N,24986,167120824
4526,151948834,1.467,0.132,0.132,1,1,4,5,1,32811,1652.416,80.469,NA,NA,0,1.467,50126,1,N,N,24986,13078737
2517,76244464,NA,20.203,20.203,0,1,3,1,1,32811,1652.416,80.469,0,50167,1,NA,NA,0,Y,N,24986,13104051
5293,74928765,NA,3.281,3.281,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13124170
52633,74927207,0.297,96.101,0.297,1,1,1,2,1,32811,1652.416,80.469,0,50191,1,NA,NA,0,N,N,24986,13121372
4560,74926527,0.467,0.31,0.31,2,1,2,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13121080
5415,77359236,NA,0.113,0.113,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,12991677
4669,77571857,2.016,74.441,2.016,2,1,2,3,1,32811,1652.416,80.469,0,50608,1,NA,NA,0,N,N,24986,12980603
4316,74925553,2.127,2.079,2.079,1,1,2,3,1,32811,1652.416,80.469,0,50186,1,2.127,50662,1,N,N,24986,13119334
4822,69884794,0.518,1.667,0.518,4,1,3,14,1,32811,1652.416,80.469,0.985,50286,1,NA,NA,0,N,N,24986,13345498
55678,69884648,3.703,3.85,3.703,1,1,3,13,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13345476
3518,69884686,NA,0.706,0.706,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13343568
3288,69884748,0.117,10.71,0.117,1,1,1,3,1,32811,1652.416,80.469,5.563,50736,1,NA,NA,0,N,N,24986,13343602
91036,151950771,NA,0.402,0.402,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13084143
5126,151949433,4.445,2.14,2.14,2,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13080609
4675,151949728,0.485,10.305,0.485,1,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13079193
20126,151949969,NA,11.937,6.688,0,1,2,1,1,32811,1652.416,80.469,2.126,50139,2,NA,NA,0,N,N,24986,13081175
20121,151949411,0.479,29.998,0.479,1,1,1,2,1,32811,1652.416,80.469,29.998,50137,1,NA,NA,0,N,N,24986,13079041
4977,151948423,NA,0.441,0.441,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13078371
5410,74927373,NA,0.277,0.277,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13121446
4327,74926819,0.179,112.329,0.179,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13078161
3921,76245218,5.705,24.31,5.705,1,1,4,3,1,32811,1652.416,80.469,3.816,50645; 50170,2,5.705,50168,1,N,N,24986,13105759
73188,74927345,NA,91.102,10.055,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13121432
134583,74926797,NA,104.515,6.701,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13121252
1774,74929037,NA,0.118,0.118,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13124340
5100,74927953,NA,29.985,14.188,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13123984
81646,74927771,1.269,1.538,1.269,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13123934
4876,74925263,0.64,0.172,0.172,1,1,2,4,1,32811,1652.416,80.469,NA,NA,0,0,50659,1,N,N,24986,13118882
82650,74927055,NA,77,12.94,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13121340
70169,74924201,0.891,3.486,0.891,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13118694
129382,74925435,NA,9.138,9.138,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13120838
95133,74925173,NA,13.909,6.587,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13118888
