lagoslakeid,lake_nets_upstreamlake_km,lake_nets_downstreamlake_km,lake_nets_bidirectionallake_km,lake_nets_upstreamlake_n,lake_nets_downstreamlake_n,lake_nets_lakeorder,lake_nets_lnn,net_id,net_lakes_n,net_averagelakedistance_km,net_averagelakearea_ha,lake_nets_nearestdamdown_km,lake_nets_nearestdamdown_id,lake_nets_totaldamdown_n,lake_nets_nearestdamup_km,lake_nets_nearestdamup_id,lake_nets_totaldamup_n,lake_nets_damonlake_flag,lake_nets_multidam_flag,net_dams_n,nhdplusv2_comid
2225,NA,1.006,1.006,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2644268
17964,NA,10.739,9.605,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2267187
4699,NA,0.35,0.35,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2267363
108383,NA,8.821,8.821,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2266745
4736,NA,190.382,32.037,0,1,2,1,1,32811,1652.416,80.469,0,50074,3,NA,NA,0,N,N,24986,2262233
1436,NA,1.484,1.484,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2644204
5355,3.535,13.433,3.535,2,1,3,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,167120756
1512,0.709,32.627,0.709,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2266861
81592,NA,17.455,17.455,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2644302
40058,2.894,51.119,2.894,1,1,2,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2266999
104298,NA,8.924,8.924,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2266665
126162,NA,1.053,1.053,0,2,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2266285
121966,3.823,2.409,2.274,1,1,1,2,1,32811,1652.416,80.469,0,50084,2,NA,NA,0,N,N,24986,2266271
4780,NA,11.096,9.639,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1853025
3928,NA,0.066,0.066,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2260991
5262,2.961,47.228,2.961,3,1,3,5,1,32811,1652.416,80.469,0,50545,1,2.961,50541,1,Y,N,24986,1850255
93077,0.161,9.277,0.161,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1850135
4274,7.999,0.054,0.054,1,1,4,3,1,32811,1652.416,80.469,NA,NA,0,6.784,50101,1,N,N,24986,2651308
620,10.652,41.984,10.652,3,1,2,4,1,32811,1652.416,80.469,25.151,50096,2,NA,NA,0,N,N,24986,2647328
3313,0.063,204.405,0.063,1,1,2,2,1,32811,1652.416,80.469,161.641,50591; 50098,2,NA,NA,0,N,N,24986,2630796
4102,0.835,1.873,0.835,1,1,1,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2628474
3989,NA,0.707,0.707,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2628482
5328,15.757,77.055,15.757,4,1,4,7,1,32811,1652.416,80.469,0,50094,4,23.197,50102,1,N,N,24986,2646764
4776,4.084,1.321,1.321,2,1,3,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2644214
4271,0.682,1.747,0.682,4,1,3,4,1,32811,1652.416,80.469,NA,NA,0,0.682,50066,1,N,N,24986,2260767
4248,0.338,0.831,0.338,2,1,2,3,1,32811,1652.416,80.469,0,50562,1,NA,NA,0,Y,N,24986,2260889
59799,0.61,0.822,0.61,1,1,1,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2650216
88977,0.822,1.177,0.822,1,1,1,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2650200
1914,1.177,10.297,1.177,3,1,2,5,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2650162
256,2.099,0.074,0.074,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2647036
68,NA,196.269,13.357,0,1,0,1,1,32811,1652.416,80.469,153.505,50591; 50098,2,NA,NA,0,N,N,24986,2628694
41146,0.59,4.215,0.59,1,1,2,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2651338
57728,8.915,182.056,8.915,2,1,3,3,1,32811,1652.416,80.469,0,20131,3,NA,NA,0,N,N,24986,2628640
118784,1.598,72.872,1.598,2,1,3,2,1,32811,1652.416,80.469,30.108,50591; 50098,2,NA,NA,0,N,N,24986,2643996
49449,6.002,90.977,6.002,2,1,4,7,1,32811,1652.416,80.469,48.213,50591; 50098,2,NA,NA,0,N,N,24986,2643866
4472,10.798,3.294,3.294,2,1,3,4,1,32811,1652.416,80.469,3.059,50092,1,NA,NA,0,N,N,24986,2643924
4605,1.044,6.235,1.044,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2643916
5365,NA,2.998,2.998,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2644332
5357,8.334,8.023,8.023,3,1,3,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2643642
2340,NA,0.269,0.269,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2262615
14880,NA,9.445,3.415,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13080485
58755,NA,166.55,10.067,0,1,0,1,1,32811,1652.416,80.469,6.989,50086,3,NA,NA,0,N,N,24986,2266069
4939,1.004,26.109,1.004,1,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2267065
5071,0.073,0.091,0.073,1,1,2,7,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2265947
4471,0.091,160.199,0.091,1,1,2,8,1,32811,1652.416,80.469,2.687,50073,3,NA,NA,0,N,N,24986,167120698
4406,6.475,22.368,6.475,6,1,3,3,1,32811,1652.416,80.469,0,50080,1,NA,NA,0,N,N,24986,2266993
134631,0.111,0.227,0.111,1,1,1,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2262735
5304,0.21,2.102,0.21,2,1,2,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2262783
60810,NA,0.21,0.21,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2262779
58752,13.433,12.369,12.369,2,1,3,5,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2646510
94092,NA,0.404,0.404,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2647008
104296,NA,51.532,3.316,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2267219
22258,0.214,0.439,0.214,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2266291
128336,NA,7.03,7.03,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2260887
38982,NA,8.686,7.244,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1852695
67072,2.109,1.125,1.125,1,1,1,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2260937
140770,0.839,107.444,0.839,1,1,3,2,1,32811,1652.416,80.469,64.68,50591; 50098,2,NA,NA,0,N,N,24986,2645876
101232,6.681,5.123,5.123,6,1,3,6,1,32811,1652.416,80.469,0,20151,1,NA,NA,0,N,N,24986,2646716
5588,0.054,3.542,0.054,78,5,6,9,1,32811,1652.416,80.469,23.189,50046,1,5.683,20152,33,N,N,24986,120053219
1297,2.392,0.047,0.047,3,1,3,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2646368
1661,NA,5.757,5.757,0,1,3,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2639444
2000,2.268,128.158,2.268,16,1,5,4,1,32811,1652.416,80.469,0,20139,3,31.292,20138,9,Y,N,24986,2638070
130450,15.992,136.71,13.831,2,1,5,7,1,32811,1652.416,80.469,0,50083,3,15.992,50077,2,N,N,24986,2266091
4789,0.337,19.937,0.337,2,1,3,6,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,167120751
4235,0.173,37.415,0.173,1,1,2,2,1,32811,1652.416,80.469,0,50565,2,5.881,50567,1,N,N,24986,2264087
104301,NA,2.804,2.804,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2645904
75280,1.19,0.661,0.661,1,1,1,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2627586
41130,13.22,151.152,13.22,1,1,2,4,1,32811,1652.416,80.469,0,20132,3,NA,NA,0,N,N,24986,2629114
121965,7.643,33.482,7.643,1,1,1,2,1,32811,1652.416,80.469,0.717,50589,1,NA,NA,0,N,N,24986,2647012
3580,NA,128.224,0.715,0,1,2,1,1,32811,1652.416,80.469,0,20059,3,NA,NA,0,N,N,24986,2266093
1531,NA,6.893,6.893,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2643784
4673,NA,0.105,0.105,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2647022
94122,NA,1.044,1.044,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2643946
84742,NA,3.792,3.792,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2644306
82635,0.317,65.815,0.317,1,1,3,6,1,32811,1652.416,80.469,48.982,50096,2,0.317,50588,1,N,N,24986,2647010
81595,1.555,164.654,1.555,1,1,2,2,1,32811,1652.416,80.469,121.89,50591; 50098,2,31.947,50564,1,N,N,24986,2262545
1690,3.552,21.244,3.552,1,1,2,3,1,32811,1652.416,80.469,0,50079,1,NA,NA,0,N,N,24986,2266915
25443,0.652,0.337,0.337,1,1,3,5,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2646348
53671,0.047,0.077,0.047,2,1,2,5,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2265893
5380,0.134,23.414,0.134,2,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2646970
114566,NA,30.108,9.613,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2266799
121979,NA,49.668,4.641,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2267147
5477,1.143,2.276,1.143,1,1,2,6,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1852669
5363,0.134,206.376,0.134,1,1,1,3,1,32811,1652.416,80.469,0,50540,3,NA,NA,0,N,N,24986,1849969
4509,0.473,0.953,0.473,1,1,2,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1852687
66059,1.539,1.172,1.172,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1852793
138718,NA,231.621,18.902,0,1,0,1,1,32811,1652.416,80.469,188.857,50591; 50098,2,NA,NA,0,N,N,24986,2260723
4502,NA,2.095,2.095,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1852803
12833,2.215,7.339,2.215,1,1,2,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1849957
4676,1.996,8.636,1.996,3,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1852919
57735,NA,1.996,1.996,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1852963
4546,NA,36.4,29.813,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1852639
5362,NA,0.533,0.533,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2260921
2124,2.502,2.961,2.502,1,1,1,2,1,32811,1652.416,80.469,2.961,50541,1,NA,NA,0,N,N,24986,1850199
102245,NA,0.611,0.611,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1849889
58748,NA,4.428,4.428,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1849417
5085,5.995,0.317,0.317,3,1,3,5,1,32811,1652.416,80.469,0.317,50588,1,15.479,50093,1,N,N,24986,2646860
4565,NA,1.611,1.611,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2266515
5342,5.699,211.63,5.699,1,1,1,4,1,32811,1652.416,80.469,168.866,50591; 50098,2,NA,NA,0,N,N,24986,1855143
5224,0.066,25.556,0.066,2,1,2,5,1,32811,1652.416,80.469,NA,NA,0,1.019,50067,1,N,N,24986,2260969
4553,NA,2.502,2.502,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1850093
133609,11.809,6.171,6.171,1,1,3,4,1,32811,1652.416,80.469,0,50543,1,NA,NA,0,Y,N,24986,1850083
5108,1.602,26.933,1.602,3,1,3,2,1,32811,1652.416,80.469,14.115,50036,1,6.281,50542,1,N,N,24986,1849501
23336,0.661,1.093,0.661,1,1,1,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2627612
57729,NA,203.15,15.243,0,1,2,1,1,32811,1652.416,80.469,160.386,50591; 50098,2,NA,NA,0,N,N,24986,2630770
4092,2.973,201.452,2.973,1,1,1,3,1,32811,1652.416,80.469,158.688,50591; 50098,2,NA,NA,0,N,N,24986,2628816
1795,NA,136.668,8.157,0,1,0,1,1,32811,1652.416,80.469,93.904,50591; 50098,2,NA,NA,0,N,N,24986,2631546
140772,NA,2.352,2.352,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2628662
83729,1.873,198.701,1.873,1,1,1,4,1,32811,1652.416,80.469,155.937,50591; 50098,2,NA,NA,0,N,N,24986,2628456
123001,8.893,116.91,8.893,3,1,4,6,1,32811,1652.416,80.469,0,50091,3,6.258,50582,4,N,N,24986,2643626
1540,NA,0.114,0.114,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2628374
4362,0.736,6.002,0.736,4,1,4,6,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2643810
11778,2.624,1.747,1.747,1,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2644102
4767,NA,5.995,5.995,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2646734
72134,0.348,13.404,0.348,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2646582
41142,NA,0.836,0.836,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13080651
92023,NA,0.337,0.337,0,1,0,1,1,32811,1652.416,80.469,0,50081,1,NA,NA,0,N,N,24986,2267049
27498,NA,10.575,10.575,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2266741
4370,0.158,38.251,0.158,2,1,5,6,1,32811,1652.416,80.469,9.832,50078,1,NA,NA,0,N,N,24986,2266531
4779,0.077,0.073,0.073,1,1,2,6,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2265923
5206,NA,0.122,0.122,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2262691
127305,NA,1.212,1.212,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2265897
28496,1.122,3.521,1.122,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2265943
5231,NA,1.531,1.531,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2267225
4811,NA,182.129,25.69,0,1,0,1,1,32811,1652.416,80.469,139.365,50591; 50098,2,NA,NA,0,N,N,24986,2262401
5056,0.095,51.055,0.095,1,1,2,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2267173
43270,2.276,215.096,2.276,1,1,2,7,1,32811,1652.416,80.469,6.247,50041,3,NA,NA,0,N,N,24986,1855259
57754,NA,221.412,18.902,0,1,0,1,1,32811,1652.416,80.469,0,50071,3,NA,NA,0,Y,N,24986,2260875
5518,NA,0.034,0.034,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1849927
103251,NA,26.395,16.344,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2264097
62885,7.145,207.678,7.145,1,1,2,2,1,32811,1652.416,80.469,164.914,50591; 50098,2,NA,NA,0,N,N,24986,1850115
95092,NA,0.682,0.682,0,1,1,1,1,32811,1652.416,80.469,0,50066,1,NA,NA,0,N,N,24986,2260847
5444,NA,0.37,0.37,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2260885
29544,NA,13.795,13.795,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1849497
4383,NA,10.937,10.937,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1849549
4959,NA,1.602,1.602,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1849473
552,NA,5.707,5.707,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2647106
1460,NA,0.063,0.063,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2630828
5529,0.836,22.679,0.836,2,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2644120
26500,NA,1.845,1.845,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2266689
5568,1.845,0.158,0.158,20,1,5,5,1,32811,1652.416,80.469,NA,NA,0,21.244,50079,2,N,N,24986,2266571
4643,NA,6.129,5.068,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1849929
4875,NA,24.285,21.164,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1852463
23323,NA,1.587,1.587,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1849765
31691,NA,229.463,27.535,0,1,2,1,1,32811,1652.416,80.469,186.699,50591; 50098,2,NA,NA,0,N,N,24986,2630548
973,6.548,3.561,3.561,1,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2650096
3444,NA,7.511,7.511,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2630910
134617,NA,0.839,0.839,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2645898
96133,NA,113.822,42.286,0,1,2,1,1,32811,1652.416,80.469,71.058,50591; 50098,2,NA,NA,0,N,N,24986,2643606
3547,NA,0.107,0.107,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2628924
44293,NA,138.262,8.157,0,1,1,1,1,32811,1652.416,80.469,95.498,50591; 50098,2,NA,NA,0,N,N,24986,2631536
551,0.114,0.619,0.114,5,1,3,3,1,32811,1652.416,80.469,NA,NA,0,20.434,20129,1,N,N,24986,2628378
109468,NA,50.791,12.643,0,1,2,1,1,32811,1652.416,80.469,0,50587,3,NA,NA,0,N,N,24986,13105047
2592,NA,0.822,0.822,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2643756
112591,0.269,1.556,0.269,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2262601
92015,NA,6.475,6.475,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2267165
10810,0.35,15.654,0.35,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2267357
5472,8.924,37.74,8.437,1,1,3,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2266673
84767,NA,188.948,13.594,0,1,0,1,1,32811,1652.416,80.469,146.184,50591; 50098,2,NA,NA,0,N,N,24986,1851753
47341,NA,1.539,1.539,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1852857
126151,NA,0.4,0.4,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1852655
37933,NA,7.247,7.244,0,1,0,1,1,32811,1652.416,80.469,0,50042,1,NA,NA,0,N,N,24986,1852885
95093,NA,41.897,20.053,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1849675
4411,NA,5.906,5.297,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2260957
5005,0.105,14.788,0.105,2,1,2,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2646972
4862,3.849,2.392,2.392,1,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2646336
1227,8.376,55.023,8.376,3,1,3,3,1,32811,1652.416,80.469,2.571,20141,1,20.286,20134,1,N,N,24986,167114208
546,5.376,13.22,5.376,1,1,2,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2630930
5120,25.998,169.068,10.067,3,1,3,5,1,32811,1652.416,80.469,9.507,50086,3,NA,NA,0,N,N,24986,2266141
101215,0.439,46.74,0.439,5,1,3,4,1,32811,1652.416,80.469,NA,NA,0,29.553,50075,2,N,N,24986,2268385
5490,6.129,0.059,0.059,7,1,4,7,1,32811,1652.416,80.469,NA,NA,0,31.008,50037,3,N,N,24986,1849725
51538,1.951,35.817,1.951,1,1,2,2,1,32811,1652.416,80.469,0,50544,1,NA,NA,0,Y,N,24986,1850179
4247,0.533,2.124,0.533,2,1,2,4,1,32811,1652.416,80.469,2.124,50067,1,NA,NA,0,N,N,24986,2260935
105354,NA,1.242,1.242,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2639566
4115,0.074,6.681,0.074,2,1,2,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2646988
14889,0.796,236.266,0.796,1,1,1,2,1,32811,1652.416,80.469,193.502,50591; 50098,2,NA,NA,0,N,N,24986,2625942
10791,2.163,4.94,2.163,1,1,2,7,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2651386
38976,NA,8.915,8.915,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2628592
1382,NA,1.598,1.598,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2643950
1581,NA,20.434,18.654,0,1,0,1,1,32811,1652.416,80.469,5.88,20129,1,NA,NA,0,N,N,24986,2625962
132543,45.244,0.459,0.459,1,1,4,2,1,32811,1652.416,80.469,0,50103,1,NA,NA,0,N,N,24986,2651414
100210,NA,0.179,0.179,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2643850
79533,1.373,0.532,0.532,1,1,2,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2643720
4294,0.532,13.534,0.532,3,1,3,5,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2643664
5205,NA,14.384,6.912,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13105149
2088,1.004,3.356,1.004,3,1,3,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2643660
51548,6.1,3.72,3.72,2,1,2,3,1,32811,1652.416,80.469,0,50577,1,NA,NA,0,N,N,24986,2643864
134614,3.495,21.072,3.495,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2643994
2423,NA,45.244,45.244,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2647960
105362,NA,3.495,3.495,0,2,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2643980
119829,NA,18.69,6.658,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2266887
124084,NA,0.906,0.906,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2266581
4638,0.227,0.047,0.047,1,1,1,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2262761
134635,NA,0.134,0.134,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2647014
5504,2.466,3.535,2.466,1,1,2,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2644218
74237,1.493,0.095,0.095,1,1,2,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2267189
4953,NA,43.742,19.514,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2266267
139727,NA,46.302,15.934,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2266985
4489,2.409,1.551,1.551,2,1,1,3,1,32811,1652.416,80.469,NA,NA,0,1.885,50085,2,N,N,24986,2266341
72129,NA,52.038,9.056,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2266917
48421,0.059,214.343,0.059,1,1,4,8,1,32811,1652.416,80.469,171.579,50591; 50098,2,NA,NA,0,N,N,24986,1849725
22260,NA,34.251,8.507,0,1,0,1,1,32811,1652.416,80.469,7.318,50075,1,NA,NA,0,N,N,24986,2264189
5042,NA,0.135,0.135,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1849991
131549,NA,0.173,0.173,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2264075
126148,NA,2.862,2.862,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2260859
98193,NA,28.685,16.946,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1850275
75278,NA,13.277,9.639,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1853005
23338,NA,45.656,5.499,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1850279
117698,NA,43.027,5.499,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1852559
4330,NA,51.184,9.708,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1852547
36868,0.611,11.809,0.611,4,1,3,3,1,32811,1652.416,80.469,NA,NA,0,24.404,50036,1,N,N,24986,1849829
108392,NA,3.698,3.698,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1849481
5422,NA,6.422,6.422,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,0,50586,1,Y,N,24986,2643738
519,0.819,15.943,0.819,5,1,3,2,1,32811,1652.416,80.469,0,20144,1,0.819,20505,2,N,N,24986,2639384
