NLAID,deviation_100_max,deviation_100_median,deviation_100_min,deviation_100_p70,deviation_100_p80,deviation_100_p90,deviation_1000_max,deviation_1000_median,deviation_1000_min,deviation_1000_p70,deviation_1000_p80,deviation_1000_p90,deviation_500_max,deviation_500_median,deviation_500_min,deviation_500_p70,deviation_500_p80,deviation_500_p90,relief_100_max,relief_100_median,relief_100_min,relief_100_p70,relief_100_p80,relief_100_p90,relief_1000_max,relief_1000_median,relief_1000_min,relief_1000_p70,relief_1000_p80,relief_1000_p90,relief_500_max,relief_500_median,relief_500_min,relief_500_p70,relief_500_p80,relief_500_p90,slope_max,slope_median,slope_min,slope_p70,slope_p80,slope_p90,vcurv_max,vcurv_median,vcurv_min,vcurv_p70,vcurv_p80,vcurv_p90,maxdepth,dist_pole
NLA12_MN-130,36,14.000000000000004,1,17,20.000000000000004,24,81,45.99999999999999,28,50.99999999999997,55,64,62,36.999999999999986,14,43.00000000000001,47,51.00000000000002,36,14.000000000000004,1,17,20.000000000000004,24,81,45.99999999999999,28,50.99999999999997,55,64,62,36.999999999999986,14,43.00000000000001,47,51.00000000000002,0.553463588501815,0.13802329965175347,0,0.19332337584797893,0.2299397740852411,0.2993217613477718,0.003077577832438813,-3.2221103738277427e-4,-0.002980088635902564,2.9173980939868545e-4,6.802028525832758e-4,0.0011358835072696443,3.6,183.148104691865
NLA06608-2078,17,6.999999999999997,1,8.999999999999995,10.000000000000002,12.000000000000004,41,17.000000000000007,10,18.999999999999996,21.999999999999996,26,23,13.000000000000002,8,14.999999999999993,16,18.000000000000007,17,6.999999999999997,1,8.999999999999995,10.000000000000002,12.000000000000004,41,17.000000000000007,10,18.999999999999996,21.999999999999996,26,23,13.000000000000002,8,14.999999999999993,16,18.000000000000007,0.3820948544895296,0.06474916676910379,0,0.08458315986140194,0.10658522885651384,0.1377019212089473,0.0013435147976880932,-4.154360267262818e-5,-0.0014001554769716726,2.1889564953786917e-4,4.075194708253413e-4,6.628978999955058e-4,5,178.3582604691711
NLA06608-1273,17,8.999999999999998,1,10.999999999999998,12.000000000000002,13,86,65.00000000000001,24,73.00000000000001,75,77.99999999999997,51,35,18,41.99999999999999,44.000000000000014,45.99999999999999,17,8.999999999999998,1,10.999999999999998,12.000000000000002,13,86,65.00000000000001,24,73.00000000000001,75,77.99999999999997,51,35,18,41.99999999999999,44.000000000000014,45.99999999999999,0.26956314095357514,0.1033592496038737,0,0.1296785155487959,0.14460474956751035,0.17099323081913229,0.0011857704240866261,-3.113726936283534e-4,-0.0013528183866773405,-9.656181524097304e-5,8.247073723822975e-5,4.032441724729883e-4,2.2,187.82162666035083
NLA12_WY-125,39,20,5,23.99999999999999,26.000000000000004,30.999999999999996,511,200,105,344.3811659192825,386.96217851739783,453,128,75.00000000000001,45,92.00000000000001,98.00000000000001,105,39,20,5,23.99999999999999,26.000000000000004,30.999999999999996,511,200,105,344.3811659192825,386.96217851739783,453,128,75.00000000000001,45,92.00000000000001,98.00000000000001,105,0.4901702811955224,0.2102137264346355,0,0.2629155500551361,0.301169427737753,0.35326159478182956,0.002489909087578917,-5.028437642208714e-4,-0.002709896838130255,5.0779491915607e-4,0.0010211634347824033,0.0013571806198580893,26.8,107.766211108344
NLA06608-0733,25,8,1,11,12.000000000000002,14.999999999999998,158,63.000000000000014,26,87.00000000000003,108.99999999999999,132.99999999999997,84,30.999999999999982,8,43,50.00000000000001,60,25,8,1,11,12.000000000000002,14.999999999999998,158,63.000000000000014,26,87.00000000000003,108.99999999999999,132.99999999999997,84,30.999999999999982,8,43,50.00000000000001,60,0.3819713346029858,0.07724314778521922,0,0.11274312079007874,0.13128869782942768,0.16678083760394954,0.0021961934701280454,-1.3742183575323835e-4,-0.001912170397710473,1.631169758789267e-5,1.3576896844513906e-4,2.543826245955028e-4,1.7,374.0771930484279
NLA06608-NV:4,25,8,1,11,12.000000000000002,14.999999999999998,158,63.000000000000014,26,87.00000000000003,108.99999999999999,132.99999999999997,84,30.999999999999982,8,43,50.00000000000001,60,25,8,1,11,12.000000000000002,14.999999999999998,158,63.000000000000014,26,87.00000000000003,108.99999999999999,132.99999999999997,84,30.999999999999982,8,43,50.00000000000001,60,0.3819713346029858,0.07724314778521922,0,0.11274312079007874,0.13128869782942768,0.16678083760394954,0.0021961934701280454,-1.3742183575323835e-4,-0.001912170397710473,1.631169758789267e-5,1.3576896844513906e-4,2.543826245955028e-4,1.2,374.0771930484279
NLA06608-2076,38,14.999999999999998,3,18,20.000000000000004,25.000000000000004,86,58.00000000000001,33,63.000000000000014,67,71.99999999999999,73,41,21,47.000000000000014,48.99999999999998,53,38,14.999999999999998,3,18,20.000000000000004,25.000000000000004,86,58.00000000000001,33,63.000000000000014,67,71.99999999999999,73,41,21,47.000000000000014,48.99999999999998,53,0.6863467226500962,0.13538266350648528,0,0.18855613056660625,0.2276390535280814,0.2888299064394833,0.002200161127248826,-2.3648086101984357e-4,-0.0037787567594725078,2.0546893105492938e-4,4.151031942300984e-4,8.882933297040211e-4,11.6,179.2364636588888
NLA12_CO-111,18,7.000000000000001,0,8,9.000000000000004,11,38,21.999999999999996,13,24.999999999999996,26.000000000000018,29.000000000000004,29,16,7,17.999999999999993,20.000000000000007,21.99999999999999,18,7.000000000000001,0,8,9.000000000000004,11,38,21.999999999999996,13,24.999999999999996,26.000000000000018,29.000000000000004,29,16,7,17.999999999999993,20.000000000000007,21.99999999999999,0.38296080942769556,0.06407161679407064,0,0.09085746834585356,0.10639397756598047,0.1360895371189842,0.0011276499864511789,-3.747934117015888e-5,-9.25106702094715e-4,1.7506089934540112e-4,3.276539870591925e-4,5.736506302748446e-4,6,616.0095529312326
NLA12_KS-103,18,6.000000000000002,1,7.000000000000002,8,10.000000000000002,53,24,15,29,37.00000000000001,44.00000000000001,29,16,8,18,18.999999999999993,21,18,6.000000000000002,1,7.000000000000002,8,10.000000000000002,53,24,15,29,37.00000000000001,44.00000000000001,29,16,8,18,18.999999999999993,21,0.2627036239540414,0.06398250638491526,0,0.08093645563269468,0.0904579681318952,0.11456683712833335,8.843118251587971e-4,-9.988127060217476e-5,-0.0013986957321822089,8.083885741523793e-5,2.1933763115253353e-4,4.311096183939403e-4,5.4,317.3761417593797
NLA12_ME-105,25,10.999999999999998,1,14.000000000000002,16,18,73,48.99999999999999,26,55.00000000000001,58,63.00000000000002,71,33,16,40,45,53.00000000000001,25,10.999999999999998,1,14.000000000000002,16,18,73,48.99999999999999,26,55.00000000000001,58,63.00000000000002,71,33,16,40,45,53.00000000000001,0.3606351846166044,0.09989677041384866,0,0.1348106371430799,0.16180453249312937,0.19564864466872342,0.0013842841866675624,-2.8207802984739697e-4,-0.0019531053989379913,3.7318390128866316e-5,2.654107530950039e-4,5.513345636186485e-4,2.2,238.06222946395368
NLA06608-ELS:1C2-032,28,12.000000000000004,0,14.999999999999998,16,19,69,47.00000000000001,32,56.999999999999986,57.99999999999999,61,53,34.99999999999999,22,39.999999999999986,42.00000000000001,44,28,12.000000000000004,0,14.999999999999998,16,19,69,47.00000000000001,32,56.999999999999986,57.99999999999999,61,53,34.99999999999999,22,39.999999999999986,42.00000000000001,44,0.4340538205334131,0.10682513434028092,0,0.15232512736074558,0.17517445963486183,0.22075881336788145,0.0015950606013178114,-1.0257905995189453e-4,-0.001666400458367083,2.8076248938294215e-4,5.251470688718518e-4,8.339900497324347e-4,5.4,104.02325203162627
NLA12_NE-154,18,5.999999999999999,0,8,8.999999999999998,11,34,21.999999999999996,15,23.999999999999996,24.999999999999996,27.000000000000004,25,17.000000000000004,10,18.000000000000014,19,20.999999999999996,18,5.999999999999999,0,8,8.999999999999998,11,34,21.999999999999996,15,23.999999999999996,24.999999999999996,27.000000000000004,25,17.000000000000004,10,18.000000000000014,19,20.999999999999996,0.3444694189142849,0.06522592810218171,0,0.08369548345482979,0.09852254592496364,0.1285328978725575,0.0012431758323469266,-3.652626710710038e-5,-0.0015059794437642627,1.4203449922792758e-4,2.7043462508325773e-4,4.0516242541515556e-4,2.5,204.28423375174364
NLA06608-1711,26,12.999999999999996,2,16,16.999999999999996,18.999999999999996,196,175.99999999999997,140,185,188,192.00000000000003,123,66,33,78,86,101,26,12.999999999999996,2,16,16.999999999999996,18.999999999999996,196,175.99999999999997,140,185,188,192.00000000000003,123,66,33,78,86,101,0.3780672282049316,0.1378932995031585,0,0.17863400264141477,0.20229618432147767,0.24385885186608658,0.0011228361060060005,-5.101559059506318e-4,-0.001781252563319594,-2.7691987434803704e-4,7.001785239875274e-5,4.3469037334677456e-4,6.7,105.8313182734151
NLA12_MN-160,22,13.000000000000004,6,15.000000000000002,16,17,44,33.99999999999999,26,35,35,37,35,24.999999999999993,18,27,28,29.000000000000007,22,13.000000000000004,6,15.000000000000002,16,17,44,33.99999999999999,26,35,35,37,35,24.999999999999993,18,27,28,29.000000000000007,0.2880043822209263,0.09712374255629408,0,0.14743033829543742,0.1668710688170937,0.22719322951462298,0.0026972130445219213,4.4482960315435084e-4,-0.0017019611522493493,0.0012328546367736237,0.0013161896359483157,0.0015037474305602857,4,74.39431667692553
NLA12_CO-115,29,14,3,19,23,25.000000000000004,147,134,107,137,137.99999999999997,143,92,70.99999999999999,54,75.99999999999999,80,87.00000000000001,29,14,3,19,23,25.000000000000004,147,134,107,137,137.99999999999997,143,92,70.99999999999999,54,75.99999999999999,80,87.00000000000001,0.46705893577104035,0.1616793498930168,0,0.23275693020215635,0.28224132856370654,0.3635627440641233,0.001723369212844825,-4.6144427838651846e-4,-0.0028276809565189296,-1.5171113660068742e-4,2.153250355880518e-4,8.051309397637756e-4,3.3,54.242119475479655
NLA12_MN-115,16,5.000000000000001,1,6.999999999999999,6.999999999999999,9,41,20.000000000000004,10,28.000000000000004,30.999999999999993,33,30,13.000000000000004,8,13.999999999999998,15.000000000000002,19,16,5.000000000000001,1,6.999999999999999,6.999999999999999,9,41,20.000000000000004,10,28.000000000000004,30.999999999999993,33,30,13.000000000000004,8,13.999999999999998,15.000000000000002,19,0.2851961123236876,0.049673318189795854,0,0.06887549857700283,0.08093645563269468,0.09992202349850209,0.001029025033150484,-1.156715133686646e-5,-7.290509453139925e-4,1.2617203858408368e-4,2.0226397350397237e-4,3.817749836546913e-4,10.6,260.70076100670053
NLA06608-1936,38,9.000000000000002,0,13.000000000000004,15,19,54,29,15,32.99999999999999,37.00000000000003,42,50,23.000000000000004,10,26,27.999999999999993,32,38,9.000000000000002,0,13.000000000000004,15,19,54,29,15,32.99999999999999,37.00000000000003,42,50,23.000000000000004,10,26,27.999999999999993,32,0.7504556834948416,0.08388638396613367,0,0.11493353198472525,0.14944946783774551,0.20980586111774926,0.002520904219344635,-2.5817615734474324e-4,-0.0024947234183466355,7.665876222177449e-5,2.5770758500649445e-4,5.652129282291424e-4,5.5,273.7398026392185
NLA12_CA-154,44,18.000000000000004,1,23.999999999999996,28,32,132,108,65,113.00000000000003,114.99999999999999,119.99999999999999,118,89.99999999999999,25,97,100,104,44,18.000000000000004,1,23.999999999999996,28,32,132,108,65,113.00000000000003,114.99999999999999,119.99999999999999,118,89.99999999999999,25,97,100,104,0.6076803681407235,0.1783785379452688,0,0.2409414755778142,0.2945859485018731,0.36188974841356053,0.0018613878710486466,-8.030482054706555e-4,-0.004323055950500415,-4.132959057843482e-4,-1.3001562448975636e-4,3.1435471186151573e-4,3,181.6250215075238
NLA12_MN-180,20,5.999999999999999,0,8,8.999999999999998,10.999999999999996,35,23.99999999999999,11,26.999999999999996,28.999999999999993,30.000000000000004,30,16,6,19.000000000000004,21.000000000000004,24.000000000000004,20,5.999999999999999,0,8,8.999999999999998,10.999999999999996,35,23.99999999999999,11,26.999999999999996,28.999999999999993,30.000000000000004,30,16,6,19.000000000000004,21.000000000000004,24.000000000000004,0.3135266832265826,0.05383743584294532,0,0.07970716828154263,0.09481276208439691,0.12001563021485596,8.664087426017423e-4,-1.1556562638304459e-4,-0.0012720347373616394,7.010495473142013e-5,2.0435352368725968e-4,3.864151443969547e-4,7.8,183.27831746155434
NLA06608-3890,37,10.999999999999998,2,14.000000000000007,16,19,79,45,29,50.99999999999998,54.00000000000001,59.99999999999997,69,36,20,39.99999999999999,42.99999999999999,48.00000000000001,37,10.999999999999998,2,14.000000000000007,16,19,79,45,29,50.99999999999998,54.00000000000001,59.99999999999997,69,36,20,39.99999999999999,42.99999999999999,48.00000000000001,0.7025892198528311,0.10375436635512408,0,0.1456856196575913,0.17348363122607027,0.21687096281805412,0.0023251366806550412,-2.0245835401279977e-4,-0.002318267599755223,1.063750002380263e-4,2.593061888161088e-4,5.017657567249812e-4,19,425.9063875615034
NLA12_OK-291,24,4,0,5.000000000000001,7.000000000000003,8.999999999999996,100,17,5,49.00000000000001,80.00000000000001,90,92,8,3,11.999999999999995,16,58,24,4,0,5.000000000000001,7.000000000000003,8.999999999999996,100,17,5,49.00000000000001,80.00000000000001,90,92,8,3,11.999999999999995,16,58,0.2780393493730191,0.03798656865429781,0,0.05188921678673243,0.06778644367125661,0.10058529659064915,8.772182951452649e-4,-3.836353062534142e-5,-0.0011927004267451686,6.850059275412756e-5,1.4499238160269759e-4,2.676593904313691e-4,1.3,248.73563692690738
NLA12_MD-101,40,11,3,15.000000000000002,19.000000000000007,22.999999999999996,242,146,58,162.99999999999997,171,197,168,54,16,69,76.00000000000001,99.99999999999999,40,11,3,15.000000000000002,19.000000000000007,22.999999999999996,242,146,58,162.99999999999997,171,197,168,54,16,69,76.00000000000001,99.99999999999999,0.6636533793142608,0.1100710662518684,0,0.16697462398085502,0.2023409071990986,0.2570120569303631,0.004116355122545042,-3.939903589646023e-4,-0.004024045051927886,-1.4710893553749113e-4,1.4424776655062792e-4,6.942909370730279e-4,11.25,209.01110760980606
NLA06608-1654,24,11.999999999999998,3,15,16,17.999999999999993,68,47.00000000000001,31,51,53,58,58,31.000000000000004,13,34.99999999999999,37.00000000000001,41,24,11.999999999999998,3,15,16,17.999999999999993,68,47.00000000000001,31,51,53,58,58,31.000000000000004,13,34.99999999999999,37.00000000000001,41,0.4196576126533955,0.12009669498186484,0,0.1618896137532783,0.19113833426708193,0.22859569585361017,0.002080249650563754,-4.1893458780118706e-5,-0.002344322868314515,4.100851590161204e-4,6.789974822194434e-4,0.0010891869050431505,7.2,204.4955046588638
NLA12_SD-154,14,4,0,5.000000000000001,6.000000000000003,6.9999999999999964,29,14.000000000000005,7,16,16.999999999999996,20.000000000000004,20,9.000000000000002,4,11.000000000000002,12,12.999999999999998,14,4,0,5.000000000000001,6.000000000000003,6.9999999999999964,29,14.000000000000005,7,16,16.999999999999996,20.000000000000004,20,9.000000000000002,4,11.000000000000002,12,12.999999999999998,0.19588033116179324,0.03961133234821374,0,0.05596396687356671,0.06860026104939639,0.0839451666957667,9.557429649855265e-4,-4.2948454284266715e-5,-9.267921856278854e-4,8.078414079726805e-5,1.4098761410524623e-4,2.6205792797734417e-4,3.2,351.74787989502533
NLA12_IL-118,11,5,0,5,6,7,18,12.999999999999996,8,15.000000000000002,16,16,18,8.999999999999995,4,9.999999999999998,12,13.999999999999998,11,5,0,5,6,7,18,12.999999999999996,8,15.000000000000002,16,16,18,8.999999999999995,4,9.999999999999998,12,13.999999999999998,0.20842419251190372,0.04663343757409291,0,0.06508931445776889,0.07813518341395663,0.10004371792145109,7.298133198384078e-4,-4.219093349583683e-5,-9.974185161904271e-4,1.7239241225875266e-4,2.4500372653878805e-4,3.8620799495456775e-4,3.1,100.01595427658512
NLA06608-0326,31,8,0,9.999999999999998,11.999999999999998,15.000000000000004,61,38,18,44.99999999999999,48.00000000000001,51.999999999999986,60,21.99999999999999,10,25.999999999999996,27,38.99999999999999,31,8,0,9.999999999999998,11.999999999999998,15.000000000000004,61,38,18,44.99999999999999,48.00000000000001,51.999999999999986,60,21.99999999999999,10,25.999999999999996,27,38.99999999999999,0.5026161660432924,0.07780087462491996,0,0.11258715779036249,0.1382130941806031,0.18428543841762707,0.001579149761790245,-1.5740709788357321e-4,-0.0022584364087993615,1.428868298366632e-4,3.414211992613532e-4,6.052895535707463e-4,6.4,146.47884164308283
NLA06608-1879,28,4,0,5.999999999999998,7.000000000000003,8,39,17,6,20.000000000000004,22.00000000000001,25,34,12,5,14.000000000000002,16,19.000000000000004,28,4,0,5.999999999999998,7.000000000000003,8,39,17,6,20.000000000000004,22.00000000000001,25,34,12,5,14.000000000000002,16,19.000000000000004,0.40472563869216027,0.048315806651120216,0,0.06474916676910389,0.0693521298999526,0.09397598780538403,0.0012438092302394497,-2.3075949641072432e-5,-0.0015583044651365518,1.4385716667759791e-4,2.3439394460835668e-4,3.8988963654026004e-4,2.1,1112.384767376719
NLA06608-3303,28,4,0,5.999999999999999,5.999999999999999,8,46,19.999999999999993,7,24.000000000000004,25.999999999999996,29,32,12.000000000000004,0,15.000000000000002,18.000000000000004,22.999999999999996,28,4,0,5.999999999999999,5.999999999999999,8,46,19.999999999999993,7,24.000000000000004,25.999999999999996,29,32,12.000000000000004,0,15.000000000000002,18.000000000000004,22.999999999999996,0.4749882664861921,0.04048632472851929,0,0.05796992516843028,0.06735511093674297,0.08884581646291365,0.001527216680711718,-3.7327357480895864e-6,-0.0013678842030814611,1.009083220949457e-4,1.7503925849214155e-4,2.972309633766358e-4,16.5,520.9401406202845
NLA06608-1439,32,6.999999999999998,1,9.000000000000002,10.000000000000002,11.999999999999998,67,31.000000000000004,19,36.99999999999998,39.999999999999986,44,61,21.99999999999999,11,25.000000000000004,26.999999999999996,30.00000000000001,32,6.999999999999998,1,9.000000000000002,10.000000000000002,11.999999999999998,67,31.000000000000004,19,36.99999999999998,39.999999999999986,44,61,21.99999999999999,11,25.000000000000004,26.999999999999996,30.00000000000001,0.5297698641016526,0.0714366859803568,0,0.09712374255629405,0.11095993636318051,0.1301157115850078,0.004312087573576062,-1.0923353205200803e-4,-0.0013334587147407451,1.0717706379198746e-4,2.5240966106464203e-4,5.958423295959425e-4,21,314.3015849250867
NLA12_UT-109,36,8.999999999999998,2,16.999999999999996,21.000000000000004,24.999999999999996,226,108,47,144,153,183.00000000000003,135,55.99999999999999,12,86,93,101,36,8.999999999999998,2,16.999999999999996,21.000000000000004,24.999999999999996,226,108,47,144,153,183.00000000000003,135,55.99999999999999,12,86,93,101,0.5148734925650155,0.0986199451458545,0,0.17833100582269362,0.22767854799091627,0.299800996502131,0.0011514374826847777,-3.2651779710174324e-4,-0.002510996527687135,-3.682617042184831e-5,4.987002326817344e-5,2.636447232507119e-4,3,196.19441884118223
